batch_id,batch_role,elapsed_time_h,ph,dissolved_oxygen_pct,temperature_c,agitation_rpm,feed_rate_ml_h
REF_016,reference,83,6.998,41.76,36.94,150.9,13.9
REF_016,reference,84,7.001,39.74,36.85,151.3,14.25
REF_016,reference,85,6.995,39.33,36.92,154.0,14.67
REF_016,reference,86,7.001,41.1,36.91,155.9,14.84
REF_016,reference,87,6.995,38.99,36.94,152.8,14.97
REF_016,reference,88,7.009,41.06,36.9,155.4,15.04
REF_016,reference,89,7.007,41.3,36.91,155.3,15.27
REF_016,reference,90,7.004,41.68,36.94,156.0,15.37
REF_016,reference,91,7.0,40.04,36.89,156.6,15.36
REF_016,reference,92,6.985,40.51,36.9,156.5,15.56
REF_016,reference,93,6.998,40.73,36.92,152.4,15.78
REF_016,reference,94,6.995,39.1,36.96,160.9,16.26
REF_016,reference,95,7.002,40.61,36.94,158.3,16.38
REF_016,reference,96,7.005,39.94,36.95,159.8,16.23
REF_016,reference,97,7.002,39.11,36.92,160.6,16.58
REF_016,reference,98,7.009,39.6,36.96,160.6,16.68
REF_016,reference,99,6.994,39.3,36.87,163.0,16.89
REF_016,reference,100,6.994,39.99,36.98,163.4,17.01
REF_016,reference,101,7.007,39.08,36.98,163.3,17.48
REF_016,reference,102,6.999,39.6,36.93,165.5,17.44
REF_016,reference,103,6.996,39.01,36.94,166.1,17.64
REF_016,reference,104,7.012,38.89,36.92,168.4,17.82
REF_016,reference,105,7.002,39.96,36.91,165.9,17.81
REF_016,reference,106,6.995,39.34,36.9,167.6,18.15
REF_016,reference,107,6.991,40.96,36.92,170.8,18.47
REF_016,reference,108,7.007,41.1,36.93,169.7,18.7
REF_016,reference,109,6.998,40.36,36.93,170.2,18.48
REF_016,reference,110,6.996,41.51,36.98,171.6,18.6
REF_016,reference,111,7.001,41.12,36.92,173.2,19.01
REF_016,reference,112,7.002,40.85,36.87,174.2,19.34
REF_016,reference,113,7.0,42.08,36.97,174.9,19.41
REF_016,reference,114,7.002,42.93,36.88,174.6,19.63
REF_016,reference,115,6.999,43.8,36.9,178.3,19.5
REF_016,reference,116,6.999,43.89,36.93,180.0,19.79
REF_016,reference,117,6.989,44.87,36.93,176.1,19.72
REF_016,reference,118,7.009,43.71,36.87,177.5,20.2
REF_016,reference,119,6.985,44.51,36.9,182.3,20.07
REF_016,reference,120,6.997,46.4,35.87,184.1,20.77
REF_016,reference,121,6.984,43.78,35.94,179.4,20.98
REF_016,reference,122,6.994,45.15,35.95,184.7,20.94
REF_016,reference,123,6.99,44.8,35.88,186.8,20.87
REF_016,reference,124,6.995,45.6,35.95,184.0,21.32
REF_016,reference,125,6.997,45.46,35.95,188.5,21.72
REF_016,reference,126,6.987,46.3,35.9,186.7,21.69
REF_016,reference,127,6.994,45.99,35.86,188.3,21.97
REF_016,reference,128,7.006,44.68,35.89,187.6,21.89
REF_016,reference,129,6.984,45.15,35.9,191.0,22.01
REF_016,reference,130,6.988,45.49,35.96,191.6,22.3
REF_016,reference,131,7.002,45.94,35.91,193.8,22.2
REF_016,reference,132,6.996,47.13,35.89,194.1,23.0
REF_016,reference,133,6.996,45.58,35.92,192.7,22.85
REF_016,reference,134,7.003,44.03,35.88,198.2,23.14
REF_016,reference,135,6.989,44.6,35.93,196.3,23.11
REF_016,reference,136,6.992,44.67,35.89,195.8,23.12
REF_016,reference,137,6.991,43.97,35.89,194.2,23.74
REF_016,reference,138,6.993,44.65,35.93,194.1,23.53
REF_016,reference,139,7.007,42.37,35.97,195.0,23.93
REF_016,reference,140,6.983,44.57,35.98,196.4,24.12
REF_016,reference,141,6.987,43.71,35.89,200.5,24.24
REF_016,reference,142,6.986,44.01,35.9,199.9,24.28
REF_016,reference,143,7.009,45.31,35.93,198.8,24.55
REF_016,reference,144,6.993,43.19,35.95,200.2,24.6
REF_016,reference,145,6.996,44.52,35.85,200.6,25.04
REF_016,reference,146,6.986,45.05,35.92,202.8,25.18
REF_016,reference,147,6.997,44.7,35.9,200.8,25.26
REF_016,reference,148,7.006,43.43,35.86,203.2,25.36
REF_016,reference,149,7.002,45.97,35.88,203.7,25.93
REF_016,reference,150,6.999,44.89,35.9,202.5,25.59
REF_016,reference,151,6.988,44.8,35.92,206.7,25.73
REF_016,reference,152,6.998,45.14,35.95,204.3,26.13
REF_016,reference,153,7.003,45.22,35.93,203.8,26.27
REF_016,reference,154,6.994,44.7,35.95,207.0,26.65
REF_016,reference,155,7.007,45.87,35.92,206.3,26.76
REF_016,reference,156,7.01,45.32,35.9,207.3,26.84
REF_016,reference,157,6.999,46.36,35.91,205.3,27.08
REF_016,reference,158,7.009,46.21,35.94,208.8,27.25
REF_016,reference,159,7.003,47.04,35.95,211.2,27.67
REF_016,reference,160,7.013,45.46,35.91,206.5,27.57
REF_016,reference,161,7.021,44.82,35.89,209.3,27.6
REF_016,reference,162,6.996,44.09,35.93,208.0,27.91
REF_016,reference,163,7.011,46.77,35.93,213.6,27.66
REF_016,reference,164,7.016,45.26,35.95,211.8,28.22
REF_016,reference,165,6.998,43.85,35.9,210.8,28.56
REF_016,reference,166,7.001,45.41,35.9,208.9,28.66
REF_016,reference,167,7.001,44.76,35.94,209.6,28.79
REF_016,reference,168,7.005,42.19,35.91,212.6,29.02
REF_016,reference,169,7.004,42.26,35.9,209.8,29.26
REF_016,reference,170,7.005,42.34,35.96,210.2,29.48
REF_016,reference,171,7.014,41.18,35.88,212.6,29.51
REF_016,reference,172,6.992,41.55,35.98,213.2,29.57
REF_016,reference,173,7.0,41.81,35.9,213.9,29.44
REF_016,reference,174,7.013,39.78,35.94,213.1,30.11
REF_016,reference,175,7.012,40.78,35.91,215.5,30.22
REF_016,reference,176,7.0,41.18,35.93,213.2,30.34
REF_016,reference,177,7.013,40.31,35.91,215.8,30.38
REF_016,reference,178,7.019,39.71,35.94,215.6,30.81
REF_016,reference,179,7.008,39.07,35.91,216.6,30.8
REF_016,reference,180,7.001,40.14,35.9,217.9,31.0
REF_016,reference,181,7.016,38.46,35.97,215.8,31.18
REF_016,reference,182,7.023,39.56,35.92,216.0,31.43
REF_016,reference,183,7.002,39.4,35.9,214.9,31.36
REF_016,reference,184,7.009,40.33,35.87,214.8,31.79
REF_016,reference,185,7.018,39.04,35.97,218.0,31.77
REF_016,reference,186,7.01,39.22,35.9,218.6,31.95
REF_016,reference,187,6.995,38.77,35.98,217.6,32.36
REF_016,reference,188,7.013,40.26,35.93,218.5,32.25
REF_016,reference,189,7.001,39.74,35.92,222.6,32.71
REF_016,reference,190,6.999,39.56,35.92,222.1,32.77
REF_016,reference,191,6.995,39.81,35.98,219.4,32.68
REF_016,reference,192,7.019,41.01,35.85,221.2,33.3
REF_016,reference,193,7.003,39.85,35.92,223.1,33.32
REF_016,reference,194,7.012,40.04,35.91,222.1,33.5
REF_016,reference,195,7.014,41.68,35.91,222.4,33.77
REF_016,reference,196,7.011,40.9,35.92,223.7,34.02
REF_016,reference,197,7.012,41.84,35.91,226.5,34.0
REF_016,reference,198,7.012,40.81,35.92,227.3,34.23
REF_016,reference,199,7.01,41.07,35.92,225.1,34.37
REF_016,reference,200,7.003,41.15,35.88,227.6,34.44
REF_016,reference,201,7.002,42.05,35.93,227.5,34.43
REF_016,reference,202,7.008,41.88,35.94,226.7,34.87
REF_016,reference,203,7.008,41.63,35.9,228.5,35.22
REF_016,reference,204,7.013,40.05,35.97,227.8,35.27
REF_016,reference,205,7.018,39.6,35.96,232.2,35.2
REF_016,reference,206,7.012,40.83,35.94,233.6,35.7
REF_016,reference,207,7.003,41.16,35.94,231.4,35.66
REF_016,reference,208,6.992,40.82,35.92,231.8,35.57
REF_016,reference,209,7.003,39.75,35.95,235.2,36.21
REF_016,reference,210,6.998,40.18,35.97,236.2,36.09
REF_016,reference,211,7.003,40.09,35.94,233.6,36.67
REF_016,reference,212,7.011,39.53,35.9,235.9,36.75
REF_016,reference,213,7.009,39.53,35.92,236.8,36.72
REF_016,reference,214,7.024,39.45,35.94,236.6,36.99
REF_016,reference,215,7.013,38.78,35.94,239.2,37.46
REF_016,reference,216,7.024,38.95,35.92,238.5,37.42
REF_016,reference,217,7.014,39.07,35.9,239.6,37.48
REF_016,reference,218,7.017,38.53,35.97,241.2,38.06
REF_016,reference,219,7.006,40.14,35.89,240.0,37.81
REF_016,reference,220,7.0,40.26,35.89,240.1,38.06
REF_016,reference,221,7.005,41.21,35.88,245.4,38.0
REF_016,reference,222,7.008,41.94,35.89,243.9,38.07
REF_016,reference,223,7.003,42.36,35.96,249.1,38.45
REF_016,reference,224,7.0,42.83,35.96,249.8,38.67
REF_016,reference,225,7.012,41.49,35.92,247.0,38.89
REF_016,reference,226,7.0,41.37,35.93,252.2,38.8
REF_016,reference,227,6.996,43.67,35.92,251.0,39.29
REF_016,reference,228,6.999,44.44,35.88,249.6,39.24
REF_016,reference,229,7.006,44.98,35.98,247.6,39.63
REF_016,reference,230,7.0,44.5,35.96,253.4,39.85
REF_016,reference,231,7.006,42.86,35.93,253.3,39.82
REF_016,reference,232,7.013,45.07,35.89,254.9,39.91
REF_016,reference,233,7.012,45.5,35.91,254.8,40.46
REF_016,reference,234,7.002,46.3,35.9,254.3,40.54
REF_016,reference,235,6.997,46.64,35.92,256.3,40.6
REF_016,reference,236,7.003,46.37,35.93,258.9,40.97
REF_016,reference,237,7.013,45.28,35.91,258.2,40.94
REF_016,reference,238,7.015,44.98,35.87,259.0,41.01
REF_016,reference,239,7.01,46.25,35.98,258.2,41.13
REF_016,reference,240,7.017,45.16,35.93,261.4,41.43
REF_017,reference,0,7.123,38.4,36.86,102.8,0.0
REF_017,reference,1,7.11,39.55,36.82,103.5,0.0
REF_017,reference,2,7.118,40.83,36.88,103.7,0.0
REF_017,reference,3,7.105,41.26,36.87,105.9,0.0
REF_017,reference,4,7.099,41.24,36.91,109.0,0.0
REF_017,reference,5,7.093,41.81,36.87,109.2,0.0
REF_017,reference,6,7.098,42.71,36.87,108.0,0.0
REF_017,reference,7,7.09,42.02,36.88,110.1,0.0
REF_017,reference,8,7.115,43.28,36.85,108.5,0.0
REF_017,reference,9,7.101,41.79,36.85,112.2,0.0
REF_017,reference,10,7.095,42.46,36.86,110.7,0.0
REF_017,reference,11,7.108,42.23,36.84,113.9,0.0
REF_017,reference,12,7.082,43.29,36.86,118.2,0.0
REF_017,reference,13,7.09,41.85,36.93,113.7,0.0
REF_017,reference,14,7.106,42.37,36.9,119.8,0.0
REF_017,reference,15,7.087,41.07,36.88,117.0,0.0
REF_017,reference,16,7.107,42.93,36.91,116.0,0.0
REF_017,reference,17,7.092,43.32,36.84,116.7,0.0
REF_017,reference,18,7.095,42.91,36.94,122.3,0.0
REF_017,reference,19,7.094,42.66,36.85,120.3,0.0
REF_017,reference,20,7.082,42.52,36.93,119.5,0.0
REF_017,reference,21,7.077,42.23,36.93,120.8,0.0
REF_017,reference,22,7.078,42.0,36.81,122.5,0.0
REF_017,reference,23,7.07,41.9,36.91,122.6,0.0
REF_017,reference,24,7.076,40.7,36.86,123.8,3.88
REF_017,reference,25,7.076,40.95,36.85,126.7,4.18
REF_017,reference,26,7.088,41.08,36.88,123.0,4.3
REF_017,reference,27,7.078,40.7,36.84,126.3,4.37
REF_017,reference,28,7.091,39.69,36.88,125.9,4.64
REF_017,reference,29,7.054,39.96,36.84,125.9,4.89
REF_017,reference,30,7.06,41.17,36.87,128.9,4.84
REF_017,reference,31,7.066,41.78,36.91,125.7,5.22
REF_017,reference,32,7.079,41.16,36.88,125.0,5.11
REF_017,reference,33,7.066,43.49,36.86,129.4,5.69
REF_017,reference,34,7.054,40.69,36.88,129.5,5.78
REF_017,reference,35,7.062,41.94,36.83,128.2,6.12
REF_017,reference,36,7.054,42.78,36.84,128.2,5.89
REF_017,reference,37,7.051,42.77,36.85,134.2,6.4
REF_017,reference,38,7.077,42.61,36.89,132.5,6.55
REF_017,reference,39,7.058,43.1,36.88,132.3,6.56
REF_017,reference,40,7.061,42.43,36.88,136.1,6.71
REF_017,reference,41,7.058,43.84,36.87,134.8,6.78
REF_017,reference,42,7.055,43.62,36.84,136.4,6.92
REF_017,reference,43,7.05,41.97,36.91,132.4,7.18
REF_017,reference,44,7.053,42.93,36.85,132.8,7.28
REF_017,reference,45,7.057,41.41,36.88,136.0,7.89
REF_017,reference,46,7.065,43.79,36.86,136.1,7.6
REF_017,reference,47,7.061,42.64,36.88,137.8,8.03
REF_017,reference,48,7.042,43.38,36.85,133.9,8.25
REF_017,reference,49,7.059,42.0,36.9,137.8,8.41
REF_017,reference,50,7.054,40.35,36.91,138.6,8.6
REF_017,reference,51,7.045,43.66,36.9,138.9,8.85
REF_017,reference,52,7.05,41.33,36.87,137.3,8.82
REF_017,reference,53,7.052,40.06,36.85,139.0,9.08
REF_017,reference,54,7.047,41.4,36.95,137.5,9.2
REF_017,reference,55,7.05,41.71,36.84,138.6,9.61
REF_017,reference,56,7.039,39.51,36.89,137.8,9.91
REF_017,reference,57,7.061,39.17,36.88,138.6,9.59
REF_017,reference,58,7.029,39.03,36.87,139.8,9.64
REF_017,reference,59,7.048,37.55,36.87,139.8,10.21
REF_017,reference,60,7.046,37.5,36.85,139.7,10.46
REF_017,reference,61,7.047,39.12,36.88,139.3,10.77
REF_017,reference,62,7.035,37.26,36.88,144.6,10.77
REF_017,reference,63,7.05,36.4,36.95,141.3,11.04
REF_017,reference,64,7.039,36.45,36.9,142.9,11.26
REF_017,reference,65,7.03,37.46,36.88,140.2,11.41
REF_017,reference,66,7.03,34.86,36.88,145.3,11.5
REF_017,reference,67,7.039,36.52,36.92,143.9,11.35
REF_017,reference,68,7.024,38.21,36.84,143.4,11.72
REF_017,reference,69,7.051,37.84,36.86,143.8,11.94
REF_017,reference,70,7.044,36.69,36.81,146.2,12.06
REF_017,reference,71,7.05,37.33,36.88,141.0,12.24
REF_017,reference,72,7.048,37.41,36.89,144.6,12.66
REF_017,reference,73,7.031,36.38,36.84,146.1,12.49
REF_017,reference,74,7.027,37.36,36.91,146.6,12.9
REF_017,reference,75,7.011,38.21,36.85,151.1,13.01
REF_017,reference,76,7.029,35.93,36.86,147.3,13.01
REF_017,reference,77,7.046,37.58,36.87,149.8,13.15
REF_017,reference,78,7.025,37.57,36.92,151.6,13.23
REF_017,reference,79,7.029,37.53,36.84,150.4,13.74
REF_017,reference,80,7.026,37.6,36.88,149.0,13.83
REF_017,reference,81,7.033,37.9,36.89,148.7,13.9
REF_017,reference,82,7.039,38.07,36.88,152.3,13.92
REF_017,reference,83,7.016,38.78,36.89,154.3,14.44
REF_017,reference,84,7.017,38.31,36.89,153.3,14.52
REF_017,reference,85,7.04,37.8,36.85,154.9,14.62
REF_017,reference,86,7.033,37.25,36.92,157.6,14.76
REF_017,reference,87,7.025,37.49,36.86,155.7,15.05
REF_017,reference,88,7.04,37.99,36.86,153.5,15.33
REF_017,reference,89,7.015,37.11,36.91,155.9,15.39
REF_017,reference,90,7.033,38.3,36.85,158.6,15.43
REF_017,reference,91,7.024,37.73,36.88,156.9,15.78
REF_017,reference,92,7.029,38.14,36.85,160.3,16.12
REF_017,reference,93,7.005,36.54,36.94,158.7,16.15
REF_017,reference,94,7.022,36.22,36.94,160.1,16.33
REF_017,reference,95,7.029,37.63,36.86,159.8,16.45
REF_017,reference,96,7.022,36.67,36.88,161.4,16.54
REF_017,reference,97,7.033,36.28,36.87,162.3,16.71
REF_017,reference,98,7.032,36.89,36.86,160.4,16.78
REF_017,reference,99,7.014,36.79,36.87,163.0,17.38
REF_017,reference,100,7.028,35.21,36.87,162.7,17.45
REF_017,reference,101,7.013,37.33,36.82,164.8,17.57
REF_017,reference,102,7.021,35.94,36.88,165.0,17.78
REF_017,reference,103,7.026,37.71,36.87,168.6,17.96
REF_017,reference,104,7.014,35.42,36.88,169.5,17.98
REF_017,reference,105,7.026,36.93,36.87,169.7,18.22
REF_017,reference,106,7.016,36.75,36.86,167.9,18.37
REF_017,reference,107,7.015,35.59,36.89,170.6,19.0
REF_017,reference,108,7.025,38.0,36.88,169.6,18.95
REF_017,reference,109,7.012,36.28,36.91,172.3,19.0
REF_017,reference,110,7.012,37.95,36.88,174.4,19.36
REF_017,reference,111,7.027,39.46,36.86,175.9,19.51
REF_017,reference,112,7.019,38.56,36.89,176.0,19.3
REF_017,reference,113,7.007,38.68,36.81,178.1,19.65
REF_017,reference,114,7.025,40.46,36.93,177.6,19.86
REF_017,reference,115,7.015,40.03,36.88,177.8,20.13
REF_017,reference,116,7.007,40.3,36.93,180.3,20.18
REF_017,reference,117,6.998,42.01,36.84,181.3,20.38
REF_017,reference,118,7.025,40.41,36.83,180.1,20.5
REF_017,reference,119,7.011,41.29,36.88,182.4,20.9
REF_017,reference,120,7.007,42.63,35.88,182.3,20.7
REF_017,reference,121,7.022,41.18,35.88,180.6,21.03
REF_017,reference,122,7.024,43.78,35.87,185.2,21.0
REF_017,reference,123,7.011,42.33,35.85,183.4,21.3
REF_017,reference,124,7.025,43.3,35.82,186.8,21.68
REF_017,reference,125,7.034,43.36,35.88,184.8,21.86
REF_017,reference,126,7.028,42.55,35.83,186.9,21.94
REF_017,reference,127,7.027,42.25,35.83,188.2,22.33
REF_017,reference,128,7.02,42.53,35.86,191.5,22.54
REF_017,reference,129,7.014,43.04,35.88,189.7,22.5
REF_017,reference,130,7.017,41.55,35.93,189.7,22.73
REF_017,reference,131,7.021,41.23,35.9,192.7,22.8
REF_017,reference,132,7.008,43.22,35.91,192.6,23.14
REF_017,reference,133,7.012,41.27,35.89,194.9,23.04
REF_017,reference,134,7.007,41.97,35.88,193.0,23.67
REF_017,reference,135,7.02,41.36,35.94,195.6,23.75
REF_017,reference,136,7.019,41.24,35.83,199.7,23.57
REF_017,reference,137,7.014,42.38,35.86,196.4,23.81
REF_017,reference,138,7.026,41.05,35.86,197.7,24.17
REF_017,reference,139,7.011,40.75,35.89,195.6,24.23
REF_017,reference,140,7.014,40.76,35.84,197.5,24.54
REF_017,reference,141,7.026,40.54,35.89,200.2,24.58
REF_017,reference,142,7.028,40.41,35.88,199.6,25.04
REF_017,reference,143,7.014,40.58,35.89,201.7,24.99
REF_017,reference,144,7.023,42.38,35.89,202.0,25.53
REF_017,reference,145,7.015,41.72,35.91,200.0,25.44
REF_017,reference,146,7.02,40.99,35.87,204.1,25.32
REF_017,reference,147,7.023,42.19,35.88,201.3,26.01
REF_017,reference,148,7.027,40.3,35.85,202.5,26.04
REF_017,reference,149,7.025,42.83,35.84,204.6,26.11
REF_017,reference,150,7.025,42.94,35.92,207.1,26.33
REF_017,reference,151,7.015,43.86,35.84,203.8,26.23
REF_017,reference,152,7.027,43.04,35.89,206.0,26.31
REF_017,reference,153,7.029,42.72,35.88,206.5,26.75
REF_017,reference,154,7.03,43.53,35.9,207.7,27.14
REF_017,reference,155,7.019,42.09,35.82,209.0,27.17
REF_017,reference,156,7.033,42.33,35.89,207.1,27.55
REF_017,reference,157,7.015,42.62,35.87,209.6,27.67
REF_017,reference,158,7.023,43.74,35.85,210.5,27.65
REF_017,reference,159,7.024,41.9,35.86,211.6,28.0
REF_017,reference,160,7.017,41.7,35.9,210.1,28.23
REF_017,reference,161,7.025,42.5,35.89,210.0,28.16
REF_017,reference,162,7.029,42.69,35.86,209.5,28.32
REF_017,reference,163,7.013,41.3,35.83,208.4,28.55
REF_017,reference,164,7.025,42.12,35.84,210.6,28.35
REF_017,reference,165,7.015,42.35,35.89,211.5,28.93
REF_017,reference,166,7.045,41.86,35.83,211.6,29.17
REF_017,reference,167,7.031,40.8,35.86,213.0,29.26
REF_017,reference,168,7.03,40.05,35.95,210.3,29.47
REF_017,reference,169,7.031,41.1,35.88,212.6,29.59
REF_017,reference,170,7.035,39.31,35.89,216.2,29.47
REF_017,reference,171,7.038,39.63,35.84,215.1,30.2
REF_017,reference,172,7.018,40.04,35.83,214.9,30.07
REF_017,reference,173,7.041,38.76,35.89,214.9,30.21
REF_017,reference,174,7.041,36.93,35.86,214.2,30.68
REF_017,reference,175,7.03,36.4,35.9,212.5,30.8
REF_017,reference,176,7.03,36.86,35.87,216.2,30.87
REF_017,reference,177,7.006,37.41,35.97,212.2,31.12
REF_017,reference,178,7.021,36.98,35.85,215.8,31.01
REF_017,reference,179,7.036,38.22,35.88,216.7,31.35
REF_017,reference,180,7.041,36.67,35.84,216.4,31.73
REF_017,reference,181,7.038,35.99,35.9,220.8,31.61
REF_017,reference,182,7.031,35.31,35.88,220.7,31.74
REF_017,reference,183,7.047,37.17,35.84,219.9,32.08
REF_017,reference,184,7.04,36.27,35.86,217.5,32.26
REF_017,reference,185,7.029,35.15,35.91,222.2,32.52
REF_017,reference,186,7.05,36.49,35.91,220.7,32.39
REF_017,reference,187,7.023,35.81,35.83,218.9,32.4
REF_017,reference,188,7.02,36.42,35.86,220.8,33.09
REF_017,reference,189,7.029,36.93,35.93,222.7,32.97
REF_017,reference,190,7.026,36.37,35.87,220.9,33.22
REF_017,reference,191,7.029,36.88,35.88,222.6,33.16
REF_017,reference,192,7.039,36.83,35.9,223.4,33.82
REF_017,reference,193,7.032,37.0,35.83,221.8,33.89
REF_017,reference,194,7.032,36.9,35.84,223.6,34.06
REF_017,reference,195,7.033,37.42,35.86,223.1,34.24
REF_017,reference,196,7.014,37.17,35.91,226.6,34.06
REF_017,reference,197,7.02,38.4,35.9,224.5,34.4
REF_017,reference,198,7.029,38.1,35.89,227.0,34.66
REF_017,reference,199,7.026,38.88,35.87,225.1,34.79
REF_017,reference,200,7.03,39.38,35.9,226.2,35.04
REF_017,reference,201,7.043,38.33,35.87,226.8,35.29
REF_017,reference,202,7.032,38.04,35.89,228.8,35.58
REF_017,reference,203,7.022,38.15,35.9,230.2,35.39
REF_017,reference,204,7.026,37.78,35.92,231.3,35.78
REF_017,reference,205,7.046,37.28,35.87,228.8,36.07
REF_017,reference,206,7.044,37.05,35.86,232.0,36.0
REF_017,reference,207,7.037,36.08,35.91,231.9,36.29
REF_017,reference,208,7.02,37.41,35.91,234.6,36.56
REF_017,reference,209,7.034,36.56,35.85,234.2,36.67
REF_017,reference,210,7.035,37.61,35.84,235.3,36.95
REF_017,reference,211,7.032,37.07,35.91,235.1,37.04
REF_017,reference,212,7.027,35.76,35.82,239.7,37.16
REF_017,reference,213,7.029,37.22,35.82,236.0,37.2
REF_017,reference,214,7.027,34.17,35.86,238.2,37.59
REF_017,reference,215,7.023,37.8,35.87,239.8,37.75
REF_017,reference,216,7.043,35.27,35.84,240.2,37.76
REF_017,reference,217,7.039,36.87,35.87,240.3,38.17
REF_017,reference,218,7.029,37.0,35.88,239.6,38.45
REF_017,reference,219,7.034,37.77,35.85,242.2,38.34
REF_017,reference,220,7.035,36.88,35.93,242.7,38.51
REF_017,reference,221,7.05,35.73,35.88,247.6,38.68
REF_017,reference,222,7.038,37.52,35.9,249.4,38.72
REF_017,reference,223,7.038,37.97,35.82,246.8,39.45
REF_017,reference,224,7.032,36.9,35.82,245.7,39.26
REF_017,reference,225,7.028,38.98,35.88,249.9,39.37
REF_017,reference,226,7.042,38.5,35.92,248.2,39.51
REF_017,reference,227,7.036,40.3,35.84,249.8,39.8
REF_017,reference,228,7.024,39.99,35.87,250.6,39.93
REF_017,reference,229,7.035,42.15,35.83,251.7,40.43
REF_017,reference,230,7.038,40.75,35.85,252.8,40.2
REF_017,reference,231,7.014,41.65,35.87,252.3,40.33
REF_017,reference,232,7.023,41.46,35.85,254.2,40.82
REF_017,reference,233,7.034,40.61,35.83,257.7,40.9
REF_017,reference,234,7.015,41.98,35.83,257.0,41.06
REF_017,reference,235,7.017,42.95,35.81,258.1,41.36
REF_017,reference,236,7.028,42.97,35.88,255.5,41.47
REF_017,reference,237,7.034,42.36,35.89,261.1,41.62
REF_017,reference,238,7.035,41.49,35.89,259.5,41.59
REF_017,reference,239,7.043,43.18,35.84,263.1,41.73
REF_017,reference,240,7.031,42.98,35.9,262.5,42.05
REF_018,reference,0,7.086,41.85,36.83,101.4,0.0
REF_018,reference,1,7.068,41.31,36.75,103.7,0.0
REF_018,reference,2,7.077,41.88,36.78,104.7,0.0
REF_018,reference,3,7.077,43.3,36.79,103.2,0.0
REF_018,reference,4,7.077,43.75,36.78,103.5,0.0
REF_018,reference,5,7.079,43.64,36.78,102.1,0.0
REF_018,reference,6,7.071,43.94,36.79,106.2,0.0
REF_018,reference,7,7.067,44.15,36.81,106.0,0.0
REF_018,reference,8,7.081,44.55,36.83,109.2,0.0
REF_018,reference,9,7.067,45.1,36.78,109.0,0.0
REF_018,reference,10,7.079,45.17,36.76,110.0,0.0
REF_018,reference,11,7.064,44.78,36.83,112.4,0.0
REF_018,reference,12,7.065,44.77,36.75,112.7,0.0
REF_018,reference,13,7.062,44.74,36.84,112.8,0.0
REF_018,reference,14,7.064,44.16,36.82,116.3,0.0
REF_018,reference,15,7.057,44.07,36.83,115.8,0.0
REF_018,reference,16,7.06,45.04,36.8,114.9,0.0
REF_018,reference,17,7.07,43.91,36.72,115.8,0.0
REF_018,reference,18,7.065,44.98,36.75,118.3,0.0
REF_018,reference,19,7.064,44.12,36.79,118.2,0.0
REF_018,reference,20,7.043,44.65,36.76,117.0,0.0
REF_018,reference,21,7.043,44.33,36.77,120.8,0.0
REF_018,reference,22,7.053,44.33,36.8,122.1,0.0
REF_018,reference,23,7.056,43.12,36.78,122.7,0.0
REF_018,reference,24,7.045,43.7,36.75,124.0,4.33
REF_018,reference,25,7.042,43.85,36.81,125.5,4.07
REF_018,reference,26,7.058,41.93,36.8,125.7,4.35
REF_018,reference,27,7.051,44.48,36.77,124.3,4.27
REF_018,reference,28,7.053,44.9,36.8,124.1,4.76
REF_018,reference,29,7.04,43.86,36.78,122.3,4.53
REF_018,reference,30,7.038,43.78,36.82,125.7,4.83
REF_018,reference,31,7.048,43.68,36.79,127.1,5.04
REF_018,reference,32,7.038,43.05,36.82,127.0,5.36
REF_018,reference,33,7.034,43.34,36.73,124.7,5.38
REF_018,reference,34,7.03,44.34,36.8,127.6,5.91
REF_018,reference,35,7.032,42.95,36.77,129.6,5.93
REF_018,reference,36,7.043,43.05,36.76,127.6,5.93
REF_018,reference,37,7.022,43.75,36.82,129.9,6.36
REF_018,reference,38,7.039,44.76,36.81,130.8,6.32
REF_018,reference,39,7.027,43.7,36.72,132.4,6.47
REF_018,reference,40,7.03,44.36,36.8,133.8,6.87
REF_018,reference,41,7.029,44.57,36.8,131.1,6.54
REF_018,reference,42,7.028,43.93,36.76,132.4,7.2
REF_018,reference,43,7.026,42.85,36.76,132.9,7.16
REF_018,reference,44,7.024,44.0,36.73,134.0,7.33
REF_018,reference,45,7.022,45.0,36.77,134.3,7.91
REF_018,reference,46,7.037,45.11,36.78,136.0,7.71
REF_018,reference,47,7.025,45.0,36.81,130.8,8.11
REF_018,reference,48,7.023,44.93,36.79,135.3,8.19
REF_018,reference,49,7.018,43.74,36.75,135.8,8.38
REF_018,reference,50,7.019,43.32,36.79,135.1,8.46
REF_018,reference,51,7.017,44.0,36.77,132.5,8.63
REF_018,reference,52,7.027,43.2,36.75,136.2,9.08
REF_018,reference,53,7.014,43.74,36.73,135.6,9.17
REF_018,reference,54,7.001,42.94,36.8,139.5,9.13
REF_018,reference,55,7.019,43.26,36.8,138.0,9.22
REF_018,reference,56,7.015,41.45,36.8,136.6,9.47
REF_018,reference,57,7.012,42.26,36.76,135.1,9.88
REF_018,reference,58,7.024,42.62,36.79,139.4,10.08
REF_018,reference,59,6.994,40.63,36.74,139.9,10.17
REF_018,reference,60,7.027,40.6,36.75,138.9,10.02
REF_018,reference,61,7.022,39.1,36.78,140.5,10.55
REF_018,reference,62,7.008,40.23,36.79,139.5,10.81
REF_018,reference,63,7.009,40.12,36.73,142.0,10.81
REF_018,reference,64,7.016,38.57,36.75,142.3,11.26
